task_id,status,confidence,review_reason,person_id,image_id,split,redacted_image_uri,family,category,occasion,formality,aesthetic_tags,color_mood,layering,fit,silhouette,color_family,pattern,style_item_id
auto_style_005655,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_fe9a2c868817,p_fe9a2c868817_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_fe9a2c868817_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005666,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_a78fca6fc42a,p_a78fca6fc42a_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_a78fca6fc42a_11.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_005673,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2e1f3f512fef,p_2e1f3f512fef_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_2e1f3f512fef_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005678,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_28c1a3b223ad,p_28c1a3b223ad_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_28c1a3b223ad_07.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_005686,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ea3b6e24cf6f,p_ea3b6e24cf6f_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_ea3b6e24cf6f_09.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005691,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_fca05182bc0f,p_fca05182bc0f_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_fca05182bc0f_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005700,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9916df2da975,p_9916df2da975_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_9916df2da975_19.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005706,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9f6204a253d7,p_9f6204a253d7_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_9f6204a253d7_14.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005707,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_19a811f9b79f,p_19a811f9b79f_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_19a811f9b79f_11.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_005710,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_45476f7325fd,p_45476f7325fd_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_45476f7325fd_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005717,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_4fbaf103a600,p_4fbaf103a600_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_4fbaf103a600_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005727,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_86762bf4eb4b,p_86762bf4eb4b_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_86762bf4eb4b_10.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005735,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_e586ac3a5344,p_e586ac3a5344_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_e586ac3a5344_12.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|romper|casual|unknown|unknown|classic+romantic
auto_style_005747,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9ee0d111148b,p_9ee0d111148b_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_9ee0d111148b_10.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005752,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_7d1de64532ed,p_7d1de64532ed_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_7d1de64532ed_14.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005757,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_d6778b915bf7,p_d6778b915bf7_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_d6778b915bf7_08.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005761,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_6e6799f782ec,p_6e6799f782ec_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_6e6799f782ec_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005770,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ecd1d4c5d5f0,p_ecd1d4c5d5f0_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_ecd1d4c5d5f0_09.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005790,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_b1909b077f20,p_b1909b077f20_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_b1909b077f20_17.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005809,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9916df2da975,p_9916df2da975_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_9916df2da975_20.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005810,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_a78fca6fc42a,p_a78fca6fc42a_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_a78fca6fc42a_12.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_005815,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_18d64ba2ff31,p_18d64ba2ff31_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_18d64ba2ff31_10.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005817,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_05bd2c7c1b64,p_05bd2c7c1b64_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_05bd2c7c1b64_10.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005821,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_18d64ba2ff31,p_18d64ba2ff31_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_18d64ba2ff31_11.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005824,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_207a19789a31,p_207a19789a31_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_207a19789a31_13.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,plaid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005844,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f460e9ddc319,p_f460e9ddc319_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_f460e9ddc319_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005855,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f460e9ddc319,p_f460e9ddc319_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_f460e9ddc319_10.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005859,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_eedf91627507,p_eedf91627507_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_eedf91627507_20.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005866,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_327ba3a5eb80,p_327ba3a5eb80_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_327ba3a5eb80_14.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005875,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c6c9ae3411ca,p_c6c9ae3411ca_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_c6c9ae3411ca_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005883,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c2968b96427e,p_c2968b96427e_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_c2968b96427e_13.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005898,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9e3ce1caae7c,p_9e3ce1caae7c_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_9e3ce1caae7c_17.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005900,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_26636483d25f,p_26636483d25f_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_26636483d25f_16.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005921,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_bebd9bd2844c,p_bebd9bd2844c_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_bebd9bd2844c_09.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_005927,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5437c4377c7b,p_5437c4377c7b_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_5437c4377c7b_14.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005935,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_b1909b077f20,p_b1909b077f20_18,train,redacted/deepfashion_with_masks_balanced_10_20/p_b1909b077f20_18.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005941,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_bebd9bd2844c,p_bebd9bd2844c_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_bebd9bd2844c_10.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_005949,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ea3b6e24cf6f,p_ea3b6e24cf6f_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_ea3b6e24cf6f_10.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005955,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f09f91955808,p_f09f91955808_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_f09f91955808_15.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005961,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_97320b58d532,p_97320b58d532_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_97320b58d532_12.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_005968,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cc73165c1cc7,p_cc73165c1cc7_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_cc73165c1cc7_08.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005970,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_b517bc0acd5f,p_b517bc0acd5f_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_b517bc0acd5f_10.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005973,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_54bc9a43e9e3,p_54bc9a43e9e3_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_54bc9a43e9e3_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005978,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_b1909b077f20,p_b1909b077f20_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_b1909b077f20_19.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,plaid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005984,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_00cbc89fb4b1,p_00cbc89fb4b1_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_00cbc89fb4b1_16.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005985,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_1f2aa821bb4c,p_1f2aa821bb4c_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_1f2aa821bb4c_16.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005988,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_a2de569a1d7f,p_a2de569a1d7f_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_a2de569a1d7f_13.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005989,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_8c2004dd7ede,p_8c2004dd7ede_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_8c2004dd7ede_09.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005990,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_757eee7040d3,p_757eee7040d3_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_757eee7040d3_20.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005996,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_94fbe0eebea3,p_94fbe0eebea3_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_94fbe0eebea3_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
